#SAVE_SWIMMER_SD_SESSION
#serial,SS-LT-000001
#firmware,SS-LITE-BLE-SD-V1-036
#user,viito2
#age,0
#height_m,0.00
#weight_kg,0.00
#mode,TEST
#start_local,2026-05-27 17:20:19
#file_id,/SS000023.CSV
row,elapsed_s,local_time,lr,fb,ud,mag,pitch,roll,body,motion,risk
102,10.87,2026-05-27 17:20:29,-0.17,0.05,9.43,9.43,1.1,0.3,BACK_UP,MOVING,NORMAL
103,10.97,2026-05-27 17:20:29,-0.17,0.03,9.42,9.42,1.0,0.2,BACK_UP,MOVING,NORMAL
104,11.07,2026-05-27 17:20:30,-0.15,0.03,9.41,9.41,0.9,0.2,BACK_UP,MOVING,NORMAL
105,11.17,2026-05-27 17:20:30,-0.15,0.02,9.41,9.42,0.9,0.1,BACK_UP,MOVING,NORMAL
106,11.27,2026-05-27 17:20:30,-0.17,0.02,9.43,9.43,1.0,0.1,BACK_UP,MOVING,NORMAL
107,11.37,2026-05-27 17:20:30,-0.15,0.02,9.40,9.40,0.9,0.1,BACK_UP,MOVING,NORMAL
108,11.47,2026-05-27 17:20:30,-0.15,0.02,9.41,9.42,0.9,0.1,BACK_UP,MOVING,NORMAL
109,11.57,2026-05-27 17:20:30,-0.16,0.02,9.39,9.39,0.9,0.1,BACK_UP,MOVING,NORMAL
110,11.67,2026-05-27 17:20:30,-0.17,0.01,9.43,9.43,1.0,0.1,BACK_UP,MOVING,NORMAL
111,11.77,2026-05-27 17:20:30,-0.15,0.02,9.40,9.40,0.9,0.1,BACK_UP,MOVING,NORMAL
112,11.87,2026-05-27 17:20:30,-0.17,0.03,9.43,9.43,1.0,0.2,BACK_UP,MOVING,NORMAL
113,11.97,2026-05-27 17:20:30,-0.15,0.02,9.41,9.42,0.9,0.1,BACK_UP,MOVING,NORMAL
114,12.07,2026-05-27 17:20:31,-0.16,0.04,9.42,9.42,0.9,0.2,BACK_UP,MOVING,NORMAL
115,12.17,2026-05-27 17:20:31,-0.17,0.02,9.41,9.41,1.0,0.1,BACK_UP,MOVING,NORMAL
116,12.27,2026-05-27 17:20:31,-0.17,0.00,9.43,9.43,1.0,0.0,BACK_UP,MOVING,NORMAL
117,12.62,2026-05-27 17:20:31,-0.15,0.02,9.44,9.44,0.9,0.1,BACK_UP,MOVING,NORMAL
118,12.71,2026-05-27 17:20:31,-0.16,0.03,9.40,9.41,0.9,0.2,BACK_UP,MOVING,NORMAL
119,12.81,2026-05-27 17:20:31,-0.16,0.02,9.44,9.44,1.0,0.1,BACK_UP,MOVING,NORMAL
120,12.91,2026-05-27 17:20:31,-0.16,0.03,9.41,9.42,1.0,0.2,BACK_UP,MOVING,NORMAL
121,13.01,2026-05-27 17:20:32,-0.15,0.03,9.41,9.41,0.9,0.2,BACK_UP,MOVING,NORMAL
122,13.11,2026-05-27 17:20:32,-0.15,0.00,9.40,9.40,0.9,0.0,BACK_UP,MOVING,NORMAL
123,13.21,2026-05-27 17:20:32,-0.17,0.02,9.44,9.44,1.1,0.1,BACK_UP,MOVING,NORMAL
124,13.31,2026-05-27 17:20:32,-0.17,0.01,9.44,9.44,1.0,0.1,BACK_UP,MOVING,NORMAL
125,13.41,2026-05-27 17:20:32,-0.17,0.01,9.40,9.40,1.0,0.1,BACK_UP,MOVING,NORMAL
126,13.51,2026-05-27 17:20:32,-0.16,0.04,9.42,9.42,1.0,0.2,BACK_UP,MOVING,NORMAL
127,13.61,2026-05-27 17:20:32,-0.17,0.04,9.42,9.42,1.0,0.2,BACK_UP,MOVING,NORMAL
128,13.71,2026-05-27 17:20:32,-0.15,0.03,9.43,9.43,0.9,0.2,BACK_UP,MOVING,NORMAL
129,13.81,2026-05-27 17:20:32,-0.15,0.02,9.40,9.40,0.9,0.1,BACK_UP,MOVING,NORMAL
130,13.91,2026-05-27 17:20:32,-0.17,0.02,9.39,9.40,1.0,0.1,BACK_UP,MOVING,NORMAL
131,14.01,2026-05-27 17:20:33,-0.16,0.01,9.40,9.41,1.0,0.0,BACK_UP,MOVING,NORMAL
132,14.11,2026-05-27 17:20:33,-0.15,0.03,9.39,9.39,0.9,0.2,BACK_UP,MOVING,NORMAL
133,14.21,2026-05-27 17:20:33,-0.18,0.03,9.41,9.42,1.1,0.2,BACK_UP,MOVING,NORMAL
134,14.31,2026-05-27 17:20:33,-0.17,0.01,9.43,9.43,1.1,0.0,BACK_UP,MOVING,NORMAL
135,14.41,2026-05-27 17:20:33,-0.18,0.02,9.42,9.43,1.1,0.1,BACK_UP,MOVING,NORMAL
136,14.51,2026-05-27 17:20:33,-0.15,0.03,9.42,9.42,0.9,0.2,BACK_UP,MOVING,NORMAL
137,14.61,2026-05-27 17:20:33,-0.15,0.02,9.41,9.41,0.9,0.1,BACK_UP,MOVING,NORMAL
138,14.71,2026-05-27 17:20:33,-0.17,0.01,9.41,9.41,1.0,0.1,BACK_UP,MOVING,NORMAL
139,14.81,2026-05-27 17:20:33,-0.14,0.03,9.40,9.41,0.9,0.2,BACK_UP,MOVING,NORMAL
140,14.91,2026-05-27 17:20:33,-0.16,0.04,9.43,9.43,0.9,0.2,BACK_UP,MOVING,NORMAL
141,15.01,2026-05-27 17:20:34,-0.16,0.03,9.40,9.41,0.9,0.2,BACK_UP,MOVING,NORMAL
142,15.11,2026-05-27 17:20:34,-0.14,-0.00,9.42,9.42,0.9,-0.0,BACK_UP,MOVING,NORMAL
143,15.21,2026-05-27 17:20:34,-0.15,0.04,9.44,9.44,0.9,0.2,BACK_UP,MOVING,NORMAL
144,15.31,2026-05-27 17:20:34,-0.14,0.01,9.42,9.42,0.8,0.1,BACK_UP,MOVING,NORMAL
145,15.59,2026-05-27 17:20:34,-0.15,0.02,9.43,9.43,0.9,0.1,BACK_UP,MOVING,NORMAL
146,15.68,2026-05-27 17:20:34,-0.14,0.03,9.40,9.41,0.9,0.2,BACK_UP,MOVING,NORMAL
147,15.78,2026-05-27 17:20:34,-0.16,0.03,9.40,9.40,1.0,0.2,BACK_UP,MOVING,NORMAL
148,15.88,2026-05-27 17:20:34,-0.14,0.03,9.40,9.40,0.9,0.2,BACK_UP,MOVING,NORMAL
149,15.98,2026-05-27 17:20:34,-0.17,0.02,9.39,9.39,1.0,0.1,BACK_UP,MOVING,NORMAL
150,16.08,2026-05-27 17:20:35,-0.16,0.05,9.41,9.41,1.0,0.3,BACK_UP,MOVING,NORMAL
151,16.18,2026-05-27 17:20:35,-0.15,0.03,9.43,9.43,0.9,0.2,BACK_UP,MOVING,NORMAL
152,16.28,2026-05-27 17:20:35,-0.14,0.02,9.80,9.80,0.8,0.1,BACK_UP,MOVING,NORMAL
153,16.38,2026-05-27 17:20:35,-0.17,0.02,9.43,9.43,1.0,0.1,BACK_UP,MOVING,NORMAL
154,16.48,2026-05-27 17:20:35,-0.18,0.03,9.42,9.42,1.1,0.2,BACK_UP,MOVING,NORMAL
155,16.58,2026-05-27 17:20:35,-0.15,0.01,9.42,9.42,0.9,0.1,BACK_UP,MOVING,NORMAL
156,16.68,2026-05-27 17:20:35,-0.17,0.02,9.41,9.42,1.0,0.1,BACK_UP,MOVING,NORMAL
157,16.78,2026-05-27 17:20:35,-0.16,0.01,9.43,9.43,1.0,0.1,BACK_UP,MOVING,NORMAL
158,16.88,2026-05-27 17:20:35,-0.17,0.03,9.42,9.42,1.0,0.2,BACK_UP,MOVING,NORMAL
159,16.98,2026-05-27 17:20:35,-0.15,0.03,9.42,9.42,0.9,0.2,BACK_UP,MOVING,NORMAL
160,17.08,2026-05-27 17:20:36,-0.16,0.02,9.43,9.43,0.9,0.1,BACK_UP,MOVING,NORMAL
161,17.18,2026-05-27 17:20:36,-0.15,0.03,9.45,9.45,0.9,0.2,BACK_UP,MOVING,NORMAL
162,17.28,2026-05-27 17:20:36,-0.16,0.04,9.43,9.43,0.9,0.2,BACK_UP,MOVING,NORMAL
163,17.38,2026-05-27 17:20:36,-0.17,0.02,9.42,9.42,1.0,0.1,BACK_UP,MOVING,NORMAL
164,17.48,2026-05-27 17:20:36,-0.16,0.01,9.41,9.41,0.9,0.1,BACK_UP,MOVING,NORMAL
165,17.58,2026-05-27 17:20:36,-0.15,0.05,9.41,9.42,0.9,0.3,BACK_UP,MOVING,NORMAL
166,17.68,2026-05-27 17:20:36,-0.15,0.02,9.42,9.42,0.9,0.1,BACK_UP,MOVING,NORMAL
167,17.78,2026-05-27 17:20:36,-0.17,0.02,9.40,9.40,1.0,0.1,BACK_UP,MOVING,NORMAL
168,17.88,2026-05-27 17:20:36,-0.15,0.02,9.40,9.40,0.9,0.1,BACK_UP,MOVING,NORMAL
169,17.98,2026-05-27 17:20:36,-0.16,0.03,9.43,9.43,1.0,0.2,BACK_UP,MOVING,NORMAL
170,18.08,2026-05-27 17:20:37,-0.17,0.05,9.41,9.41,1.0,0.3,BACK_UP,MOVING,NORMAL
171,18.18,2026-05-27 17:20:37,-0.16,0.03,9.41,9.41,0.9,0.2,BACK_UP,MOVING,NORMAL
172,18.28,2026-05-27 17:20:37,-0.15,0.03,9.42,9.42,0.9,0.2,BACK_UP,MOVING,NORMAL
173,18.38,2026-05-27 17:20:37,-0.15,0.03,9.42,9.42,0.9,0.2,BACK_UP,MOVING,NORMAL
174,18.66,2026-05-27 17:20:37,-0.17,0.01,9.38,9.38,1.0,0.0,BACK_UP,MOVING,NORMAL
175,18.76,2026-05-27 17:20:37,-0.14,0.02,9.42,9.42,0.8,0.1,BACK_UP,MOVING,NORMAL
176,18.86,2026-05-27 17:20:37,-0.14,0.03,9.43,9.43,0.8,0.2,BACK_UP,MOVING,NORMAL
177,18.96,2026-05-27 17:20:37,-0.16,0.04,9.43,9.43,1.0,0.2,BACK_UP,MOVING,NORMAL
178,19.06,2026-05-27 17:20:38,-0.16,0.05,9.42,9.42,1.0,0.3,BACK_UP,MOVING,NORMAL
179,19.16,2026-05-27 17:20:38,-0.15,0.01,9.39,9.39,0.9,0.1,BACK_UP,MOVING,NORMAL
180,19.26,2026-05-27 17:20:38,-0.15,0.02,9.40,9.40,0.9,0.1,BACK_UP,MOVING,NORMAL
181,19.36,2026-05-27 17:20:38,-0.13,0.02,9.40,9.40,0.8,0.1,BACK_UP,MOVING,NORMAL
182,19.46,2026-05-27 17:20:38,-0.16,0.03,9.41,9.42,1.0,0.2,BACK_UP,MOVING,NORMAL
183,19.56,2026-05-27 17:20:38,-0.15,0.03,9.41,9.41,0.9,0.2,BACK_UP,MOVING,NORMAL
184,19.66,2026-05-27 17:20:38,-0.15,0.02,9.39,9.40,0.9,0.1,BACK_UP,MOVING,NORMAL
185,19.76,2026-05-27 17:20:38,-0.16,0.03,9.41,9.41,1.0,0.2,BACK_UP,MOVING,NORMAL
186,19.86,2026-05-27 17:20:38,-0.14,0.02,9.43,9.43,0.8,0.1,BACK_UP,MOVING,NORMAL
187,19.96,2026-05-27 17:20:38,-0.16,0.02,9.40,9.40,1.0,0.1,BACK_UP,MOVING,NORMAL
188,20.06,2026-05-27 17:20:39,-0.17,0.04,9.41,9.41,1.0,0.3,BACK_UP,MOVING,NORMAL
189,20.16,2026-05-27 17:20:39,-0.15,0.03,9.45,9.45,0.9,0.2,BACK_UP,MOVING,NORMAL
190,20.26,2026-05-27 17:20:39,-0.16,0.03,9.45,9.45,1.0,0.2,BACK_UP,MOVING,NORMAL
191,20.36,2026-05-27 17:20:39,-0.15,0.02,9.42,9.42,0.9,0.1,BACK_UP,MOVING,NORMAL
192,20.46,2026-05-27 17:20:39,-0.15,0.01,9.41,9.41,0.9,0.1,BACK_UP,MOVING,NORMAL
193,20.56,2026-05-27 17:20:39,-0.16,0.03,9.41,9.41,0.9,0.2,BACK_UP,MOVING,NORMAL
194,20.66,2026-05-27 17:20:39,-0.15,0.03,9.42,9.42,0.9,0.2,BACK_UP,MOVING,NORMAL
195,20.76,2026-05-27 17:20:39,-0.16,0.01,9.39,9.39,0.9,0.1,BACK_UP,MOVING,NORMAL
