#SAVE_SWIMMER_SD_SESSION
#serial,SS-LT-000001
#firmware,SS-LITE-BLE-SD-V1-036
#user,vitto2
#age,47
#height_m,180.00
#weight_kg,97.00
#mode,TEST
#start_local,2026-05-27 15:50:33
#file_id,/SS000011.CSV
row,elapsed_s,local_time,lr,fb,ud,mag,pitch,roll,body,motion,risk
128,13.40,2026-05-27 15:50:46,-0.43,-0.08,9.37,9.38,2.6,-0.5,BACK_UP,MOVING,NORMAL
129,13.50,2026-05-27 15:50:46,-0.44,-0.09,9.35,9.36,2.7,-0.5,BACK_UP,MOVING,NORMAL
130,13.60,2026-05-27 15:50:46,-0.41,-0.10,9.38,9.39,2.5,-0.6,BACK_UP,MOVING,NORMAL
131,13.70,2026-05-27 15:50:46,-0.44,-0.07,9.38,9.39,2.7,-0.4,BACK_UP,MOVING,NORMAL
132,13.80,2026-05-27 15:50:46,-0.42,-0.07,9.39,9.40,2.6,-0.4,BACK_UP,MOVING,NORMAL
133,13.90,2026-05-27 15:50:46,-0.44,-0.09,9.39,9.40,2.7,-0.6,BACK_UP,MOVING,NORMAL
134,14.00,2026-05-27 15:50:47,-0.42,-0.07,9.39,9.40,2.5,-0.4,BACK_UP,MOVING,NORMAL
135,14.10,2026-05-27 15:50:47,-0.45,-0.08,9.39,9.41,2.7,-0.5,BACK_UP,MOVING,NORMAL
136,14.20,2026-05-27 15:50:47,-0.44,-0.13,9.39,9.40,2.7,-0.8,BACK_UP,MOVING,NORMAL
137,14.30,2026-05-27 15:50:47,-0.45,-0.11,9.39,9.40,2.7,-0.7,BACK_UP,MOVING,NORMAL
138,14.40,2026-05-27 15:50:47,-0.43,-0.09,9.36,9.37,2.6,-0.6,BACK_UP,MOVING,NORMAL
139,14.50,2026-05-27 15:50:47,-0.43,-0.08,9.40,9.41,2.6,-0.5,BACK_UP,MOVING,NORMAL
140,14.60,2026-05-27 15:50:47,-0.43,-0.11,9.40,9.41,2.6,-0.7,BACK_UP,MOVING,NORMAL
141,14.70,2026-05-27 15:50:47,-0.43,-0.07,9.42,9.43,2.6,-0.4,BACK_UP,MOVING,NORMAL
142,14.80,2026-05-27 15:50:47,-0.43,-0.09,9.37,9.38,2.6,-0.6,BACK_UP,MOVING,NORMAL
143,14.90,2026-05-27 15:50:47,-0.42,-0.09,9.36,9.37,2.5,-0.6,BACK_UP,MOVING,NORMAL
144,15.00,2026-05-27 15:50:48,-0.45,-0.10,9.38,9.39,2.8,-0.6,BACK_UP,MOVING,NORMAL
145,15.10,2026-05-27 15:50:48,-0.43,-0.08,9.40,9.41,2.6,-0.5,BACK_UP,MOVING,NORMAL
146,15.20,2026-05-27 15:50:48,-0.45,-0.08,9.40,9.41,2.8,-0.5,BACK_UP,MOVING,NORMAL
147,15.42,2026-05-27 15:50:48,-0.43,-0.09,9.40,9.41,2.6,-0.5,BACK_UP,MOVING,NORMAL
148,15.52,2026-05-27 15:50:48,-0.43,-0.10,9.38,9.39,2.6,-0.6,BACK_UP,MOVING,NORMAL
149,15.62,2026-05-27 15:50:48,-0.43,-0.10,9.37,9.38,2.6,-0.6,BACK_UP,MOVING,NORMAL
150,15.72,2026-05-27 15:50:48,-0.43,-0.07,9.39,9.40,2.6,-0.5,BACK_UP,MOVING,NORMAL
151,15.82,2026-05-27 15:50:48,-0.42,-0.09,9.38,9.39,2.6,-0.5,BACK_UP,MOVING,NORMAL
152,15.92,2026-05-27 15:50:48,-0.43,-0.08,9.38,9.39,2.6,-0.5,BACK_UP,MOVING,NORMAL
153,16.02,2026-05-27 15:50:49,-0.44,-0.09,9.39,9.40,2.7,-0.6,BACK_UP,MOVING,NORMAL
154,16.12,2026-05-27 15:50:49,-0.43,-0.08,9.38,9.39,2.6,-0.5,BACK_UP,MOVING,NORMAL
155,16.22,2026-05-27 15:50:49,-0.45,-0.09,9.39,9.40,2.7,-0.5,BACK_UP,MOVING,NORMAL
156,16.32,2026-05-27 15:50:49,-0.43,-0.09,9.38,9.39,2.6,-0.6,BACK_UP,MOVING,NORMAL
157,16.42,2026-05-27 15:50:49,-0.45,-0.08,9.41,9.42,2.8,-0.5,BACK_UP,MOVING,NORMAL
158,16.52,2026-05-27 15:50:49,-0.43,-0.09,9.39,9.40,2.6,-0.6,BACK_UP,MOVING,NORMAL
159,16.62,2026-05-27 15:50:49,-0.44,-0.09,9.39,9.40,2.7,-0.5,BACK_UP,MOVING,NORMAL
160,16.72,2026-05-27 15:50:49,-0.43,-0.09,9.40,9.41,2.6,-0.5,BACK_UP,MOVING,NORMAL
161,16.82,2026-05-27 15:50:49,-0.44,-0.10,9.39,9.40,2.7,-0.6,BACK_UP,MOVING,NORMAL
162,16.92,2026-05-27 15:50:49,-0.45,-0.08,9.41,9.42,2.8,-0.5,BACK_UP,MOVING,NORMAL
163,17.02,2026-05-27 15:50:50,-0.45,-0.09,9.37,9.38,2.7,-0.5,BACK_UP,MOVING,NORMAL
164,17.12,2026-05-27 15:50:50,-0.44,-0.09,9.40,9.41,2.7,-0.5,BACK_UP,MOVING,NORMAL
165,17.22,2026-05-27 15:50:50,-0.43,-0.09,9.39,9.40,2.6,-0.6,BACK_UP,MOVING,NORMAL
166,17.32,2026-05-27 15:50:50,-0.44,-0.08,9.39,9.40,2.7,-0.5,BACK_UP,MOVING,NORMAL
167,17.42,2026-05-27 15:50:50,-0.44,-0.11,9.36,9.37,2.7,-0.7,BACK_UP,MOVING,NORMAL
168,17.52,2026-05-27 15:50:50,-0.45,-0.08,9.39,9.40,2.7,-0.5,BACK_UP,MOVING,NORMAL
169,17.62,2026-05-27 15:50:50,-0.43,-0.10,9.41,9.42,2.6,-0.6,BACK_UP,MOVING,NORMAL
170,17.72,2026-05-27 15:50:50,-0.44,-0.08,9.37,9.38,2.7,-0.5,BACK_UP,MOVING,NORMAL
171,17.82,2026-05-27 15:50:50,-0.43,-0.08,9.39,9.40,2.6,-0.5,BACK_UP,MOVING,NORMAL
172,17.92,2026-05-27 15:50:50,-0.43,-0.08,9.38,9.39,2.6,-0.5,BACK_UP,MOVING,NORMAL
173,18.02,2026-05-27 15:50:51,-0.43,-0.08,9.40,9.41,2.6,-0.5,BACK_UP,MOVING,NORMAL
174,18.12,2026-05-27 15:50:51,-0.45,-0.11,9.41,9.42,2.8,-0.6,BACK_UP,MOVING,NORMAL
175,18.22,2026-05-27 15:50:51,-0.44,-0.09,9.40,9.41,2.7,-0.5,BACK_UP,MOVING,NORMAL
176,18.44,2026-05-27 15:50:51,-0.42,-0.08,9.40,9.41,2.6,-0.5,BACK_UP,MOVING,NORMAL
177,18.54,2026-05-27 15:50:51,-0.43,-0.08,9.40,9.41,2.6,-0.5,BACK_UP,MOVING,NORMAL
178,18.64,2026-05-27 15:50:51,-0.44,-0.09,9.38,9.39,2.7,-0.5,BACK_UP,MOVING,NORMAL
179,18.74,2026-05-27 15:50:51,-0.43,-0.10,9.42,9.43,2.6,-0.6,BACK_UP,MOVING,NORMAL
180,18.84,2026-05-27 15:50:51,-0.47,-0.09,9.38,9.39,2.9,-0.6,BACK_UP,MOVING,NORMAL
