#SAVE_SWIMMER_SD_SESSION
#serial,SS-LT-000001
#firmware,SS-LITE-BLE-SD-V1-038
#user,v38
#age,0
#height_m,0.00
#weight_kg,0.00
#mode,TEST
#start_local,2026-05-27 17:53:55
#file_id,/SS000025.CSV
row,elapsed_s,local_time,lr,fb,ud,mag,pitch,roll,body,motion,risk
64,6.57,2026-05-27 17:54:01,-0.30,-0.12,9.40,9.41,1.9,-0.7,BACK_UP,MOVING,NORMAL
65,6.67,2026-05-27 17:54:01,-0.25,-0.11,9.42,9.42,1.5,-0.6,BACK_UP,MOVING,NORMAL
66,6.77,2026-05-27 17:54:01,-0.32,-0.15,9.38,9.39,1.9,-0.9,BACK_UP,MOVING,NORMAL
67,6.87,2026-05-27 17:54:01,-0.27,-0.10,9.43,9.44,1.7,-0.6,BACK_UP,MOVING,NORMAL
68,6.97,2026-05-27 17:54:01,-0.29,-0.11,9.37,9.38,1.8,-0.7,BACK_UP,MOVING,NORMAL
69,7.07,2026-05-27 17:54:02,-0.25,-0.11,9.39,9.39,1.5,-0.7,BACK_UP,MOVING,NORMAL
70,7.17,2026-05-27 17:54:02,-0.27,-0.17,9.40,9.41,1.6,-1.0,BACK_UP,MOVING,NORMAL
71,7.27,2026-05-27 17:54:02,-0.24,-0.12,9.36,9.37,1.5,-0.7,BACK_UP,MOVING,NORMAL
72,7.37,2026-05-27 17:54:02,-0.29,-0.13,9.40,9.41,1.8,-0.8,BACK_UP,MOVING,NORMAL
73,7.47,2026-05-27 17:54:02,-0.28,-0.11,9.42,9.42,1.7,-0.7,BACK_UP,MOVING,NORMAL
74,7.57,2026-05-27 17:54:02,-0.28,-0.11,9.42,9.42,1.7,-0.6,BACK_UP,MOVING,NORMAL
75,7.67,2026-05-27 17:54:02,-0.28,-0.12,9.41,9.42,1.7,-0.7,BACK_UP,MOVING,NORMAL
76,7.77,2026-05-27 17:54:02,-0.28,-0.14,9.39,9.40,1.7,-0.8,BACK_UP,MOVING,NORMAL
77,7.87,2026-05-27 17:54:02,-0.25,-0.12,9.42,9.43,1.5,-0.7,BACK_UP,MOVING,NORMAL
78,7.97,2026-05-27 17:54:02,-0.27,-0.11,9.39,9.40,1.6,-0.6,BACK_UP,MOVING,NORMAL
79,8.07,2026-05-27 17:54:03,-0.29,-0.14,9.39,9.40,1.8,-0.8,BACK_UP,MOVING,NORMAL
80,8.17,2026-05-27 17:54:03,-0.25,-0.11,9.42,9.42,1.5,-0.7,BACK_UP,MOVING,NORMAL
81,8.27,2026-05-27 17:54:03,-0.27,-0.14,9.41,9.41,1.6,-0.8,BACK_UP,MOVING,NORMAL
82,8.37,2026-05-27 17:54:03,-0.27,-0.12,9.39,9.40,1.6,-0.7,BACK_UP,MOVING,NORMAL
83,8.47,2026-05-27 17:54:03,-0.28,-0.12,9.40,9.40,1.7,-0.7,BACK_UP,MOVING,NORMAL
84,8.57,2026-05-27 17:54:03,-0.27,-0.10,9.40,9.40,1.6,-0.6,BACK_UP,MOVING,NORMAL
85,8.67,2026-05-27 17:54:03,-0.28,-0.15,9.42,9.43,1.7,-0.9,BACK_UP,MOVING,NORMAL
86,8.77,2026-05-27 17:54:03,-0.27,-0.09,9.42,9.43,1.6,-0.6,BACK_UP,MOVING,NORMAL
87,8.87,2026-05-27 17:54:03,-0.26,-0.15,9.41,9.42,1.6,-0.9,BACK_UP,MOVING,NORMAL
88,8.97,2026-05-27 17:54:03,-0.26,-0.13,9.40,9.40,1.6,-0.8,BACK_UP,MOVING,NORMAL
89,9.07,2026-05-27 17:54:04,-0.29,-0.11,9.38,9.39,1.8,-0.7,BACK_UP,MOVING,NORMAL
90,9.17,2026-05-27 17:54:04,-0.26,-0.12,9.44,9.44,1.6,-0.7,BACK_UP,MOVING,NORMAL
91,9.27,2026-05-27 17:54:04,-0.28,-0.14,9.42,9.43,1.7,-0.9,BACK_UP,MOVING,NORMAL
92,9.37,2026-05-27 17:54:04,-0.28,-0.13,9.43,9.44,1.7,-0.8,BACK_UP,MOVING,NORMAL
93,9.47,2026-05-27 17:54:04,-0.30,-0.13,9.42,9.43,1.8,-0.8,BACK_UP,MOVING,NORMAL
94,9.57,2026-05-27 17:54:04,-0.25,-0.12,9.37,9.37,1.6,-0.7,BACK_UP,MOVING,NORMAL
95,9.67,2026-05-27 17:54:04,-0.29,-0.12,9.39,9.39,1.8,-0.7,BACK_UP,MOVING,NORMAL
96,9.77,2026-05-27 17:54:04,-0.26,-0.12,9.40,9.40,1.6,-0.7,BACK_UP,MOVING,NORMAL
97,9.87,2026-05-27 17:54:04,-0.27,-0.13,9.36,9.37,1.7,-0.8,BACK_UP,MOVING,NORMAL
98,9.97,2026-05-27 17:54:04,-0.27,-0.11,9.41,9.41,1.6,-0.7,BACK_UP,MOVING,NORMAL
99,10.07,2026-05-27 17:54:05,-0.26,-0.12,9.39,9.40,1.6,-0.8,BACK_UP,MOVING,NORMAL
100,10.37,2026-05-27 17:54:05,-0.28,-0.12,9.41,9.42,1.7,-0.7,BACK_UP,MOVING,NORMAL
101,10.47,2026-05-27 17:54:05,-0.28,-0.11,9.39,9.39,1.7,-0.6,BACK_UP,MOVING,NORMAL
102,10.57,2026-05-27 17:54:05,-0.27,-0.12,9.44,9.45,1.6,-0.7,BACK_UP,MOVING,NORMAL
103,10.67,2026-05-27 17:54:05,-0.28,-0.13,9.42,9.42,1.7,-0.8,BACK_UP,MOVING,NORMAL
104,10.77,2026-05-27 17:54:05,-0.28,-0.14,9.39,9.39,1.7,-0.8,BACK_UP,MOVING,NORMAL
105,10.87,2026-05-27 17:54:05,-0.28,-0.13,9.38,9.38,1.7,-0.8,BACK_UP,MOVING,NORMAL
106,10.97,2026-05-27 17:54:05,-0.27,-0.14,9.38,9.38,1.7,-0.8,BACK_UP,MOVING,NORMAL
107,11.07,2026-05-27 17:54:06,-0.27,-0.11,9.41,9.42,1.6,-0.7,BACK_UP,MOVING,NORMAL
108,11.17,2026-05-27 17:54:06,-0.28,-0.14,9.42,9.42,1.7,-0.8,BACK_UP,MOVING,NORMAL
109,11.27,2026-05-27 17:54:06,-0.26,-0.10,9.38,9.38,1.6,-0.6,BACK_UP,MOVING,NORMAL
110,11.37,2026-05-27 17:54:06,-0.28,-0.14,9.42,9.43,1.7,-0.9,BACK_UP,MOVING,NORMAL
111,11.47,2026-05-27 17:54:06,-0.28,-0.12,9.37,9.38,1.7,-0.7,BACK_UP,MOVING,NORMAL
112,11.57,2026-05-27 17:54:06,-0.27,-0.13,9.41,9.41,1.6,-0.8,BACK_UP,MOVING,NORMAL
113,11.67,2026-05-27 17:54:06,-0.27,-0.10,9.43,9.44,1.6,-0.6,BACK_UP,MOVING,NORMAL
114,11.77,2026-05-27 17:54:06,-0.28,-0.14,9.40,9.41,1.7,-0.8,BACK_UP,MOVING,NORMAL
115,11.87,2026-05-27 17:54:06,-0.28,-0.11,9.42,9.42,1.7,-0.7,BACK_UP,MOVING,NORMAL
116,11.97,2026-05-27 17:54:06,-0.28,-0.13,9.39,9.39,1.7,-0.8,BACK_UP,MOVING,NORMAL
117,12.07,2026-05-27 17:54:07,-0.29,-0.12,9.42,9.42,1.7,-0.8,BACK_UP,MOVING,NORMAL
118,12.17,2026-05-27 17:54:07,-0.27,-0.11,9.42,9.43,1.6,-0.7,BACK_UP,MOVING,NORMAL
119,12.27,2026-05-27 17:54:07,-0.28,-0.15,9.37,9.38,1.7,-0.9,BACK_UP,MOVING,NORMAL
120,12.37,2026-05-27 17:54:07,-0.27,-0.12,9.42,9.42,1.6,-0.8,BACK_UP,MOVING,NORMAL
121,12.47,2026-05-27 17:54:07,-0.27,-0.13,9.40,9.41,1.7,-0.8,BACK_UP,MOVING,NORMAL
122,12.57,2026-05-27 17:54:07,-0.26,-0.13,9.39,9.40,1.6,-0.8,BACK_UP,MOVING,NORMAL
123,12.67,2026-05-27 17:54:07,-0.27,-0.12,9.39,9.40,1.7,-0.7,BACK_UP,MOVING,NORMAL
124,12.77,2026-05-27 17:54:07,-0.26,-0.12,9.40,9.41,1.6,-0.8,BACK_UP,MOVING,NORMAL
125,12.87,2026-05-27 17:54:07,-0.29,-0.13,9.40,9.41,1.7,-0.8,BACK_UP,MOVING,NORMAL
126,12.97,2026-05-27 17:54:07,-0.28,-0.12,9.43,9.43,1.7,-0.8,BACK_UP,MOVING,NORMAL
127,13.07,2026-05-27 17:54:08,-0.29,-0.14,9.38,9.39,1.8,-0.9,BACK_UP,MOVING,NORMAL
128,13.17,2026-05-27 17:54:08,-0.28,-0.11,9.43,9.44,1.7,-0.7,BACK_UP,MOVING,NORMAL
129,13.27,2026-05-27 17:54:08,-0.26,-0.13,9.43,9.43,1.6,-0.8,BACK_UP,MOVING,NORMAL
130,13.37,2026-05-27 17:54:08,-0.26,-0.11,9.39,9.40,1.6,-0.7,BACK_UP,MOVING,NORMAL
131,13.47,2026-05-27 17:54:08,-0.28,-0.13,9.41,9.42,1.7,-0.8,BACK_UP,MOVING,NORMAL
132,13.57,2026-05-27 17:54:08,-0.28,-0.13,9.41,9.42,1.7,-0.8,BACK_UP,MOVING,NORMAL
133,13.67,2026-05-27 17:54:08,-0.27,-0.10,9.39,9.39,1.6,-0.6,BACK_UP,MOVING,NORMAL
134,13.77,2026-05-27 17:54:08,-0.27,-0.15,9.42,9.42,1.7,-0.9,BACK_UP,MOVING,NORMAL
135,13.87,2026-05-27 17:54:08,-0.28,-0.11,9.41,9.42,1.7,-0.7,BACK_UP,MOVING,NORMAL
136,13.97,2026-05-27 17:54:08,-0.29,-0.11,9.41,9.42,1.8,-0.7,BACK_UP,MOVING,NORMAL
137,14.07,2026-05-27 17:54:09,-0.26,-0.14,9.40,9.40,1.6,-0.8,BACK_UP,MOVING,NORMAL
138,14.17,2026-05-27 17:54:09,-0.26,-0.14,9.39,9.40,1.6,-0.9,BACK_UP,MOVING,NORMAL
139,14.27,2026-05-27 17:54:09,-0.28,-0.15,9.39,9.39,1.7,-0.9,BACK_UP,MOVING,NORMAL
140,14.37,2026-05-27 17:54:09,-0.29,-0.11,9.39,9.40,1.8,-0.7,BACK_UP,MOVING,NORMAL
141,14.47,2026-05-27 17:54:09,-0.31,-0.11,9.41,9.42,1.9,-0.7,BACK_UP,MOVING,NORMAL
142,14.57,2026-05-27 17:54:09,-0.26,-0.15,9.38,9.39,1.6,-0.9,BACK_UP,MOVING,NORMAL
143,14.67,2026-05-27 17:54:09,-0.30,-0.17,9.39,9.40,1.9,-1.0,BACK_UP,MOVING,NORMAL
144,14.77,2026-05-27 17:54:09,-0.24,-0.06,9.42,9.42,1.5,-0.3,BACK_UP,MOVING,NORMAL
145,14.87,2026-05-27 17:54:09,-0.32,-0.19,9.38,9.38,1.9,-1.2,BACK_UP,MOVING,NORMAL
146,14.97,2026-05-27 17:54:09,-0.21,-0.08,9.40,9.41,1.3,-0.5,BACK_UP,MOVING,NORMAL
147,15.07,2026-05-27 17:54:10,-0.33,-0.17,9.40,9.41,2.0,-1.1,BACK_UP,MOVING,NORMAL
148,15.17,2026-05-27 17:54:10,-0.23,-0.05,9.40,9.40,1.4,-0.3,BACK_UP,MOVING,NORMAL
149,15.27,2026-05-27 17:54:10,-0.31,-0.19,9.39,9.39,1.9,-1.1,BACK_UP,MOVING,NORMAL
150,15.37,2026-05-27 17:54:10,-0.18,-0.13,9.41,9.41,1.1,-0.8,BACK_UP,MOVING,NORMAL
151,15.47,2026-05-27 17:54:10,-0.28,-0.21,9.42,9.43,1.7,-1.3,BACK_UP,MOVING,NORMAL
152,15.57,2026-05-27 17:54:10,-0.06,-0.35,9.23,9.24,0.4,-2.2,BACK_UP,MOVING,NORMAL
153,15.67,2026-05-27 17:54:10,-0.20,-0.03,9.55,9.55,1.2,-0.2,BACK_UP,MOVING,NORMAL
154,15.77,2026-05-27 17:54:10,-0.31,0.22,9.34,9.35,1.9,1.3,BACK_UP,MOVING,NORMAL
155,15.87,2026-05-27 17:54:10,-0.17,-0.01,9.43,9.43,1.0,-0.1,BACK_UP,MOVING,NORMAL
156,15.97,2026-05-27 17:54:10,-0.37,-0.62,9.36,9.38,2.3,-3.8,BACK_UP,MOVING,NORMAL
157,16.07,2026-05-27 17:54:11,-0.15,-0.16,9.38,9.38,0.9,-1.0,BACK_UP,MOVING,NORMAL
158,16.17,2026-05-27 17:54:11,-0.42,0.05,9.38,9.39,2.6,0.3,BACK_UP,MOVING,NORMAL
